Date,Open,High,Low,Close,Adj Close,Volume
12/2/2021,341.329987,343.119995,336.700012,341,334.746033,3025100
16/2/2021,343.200012,344,338.070007,341.209991,334.952118,2916900
17/2/2021,339.040009,340.380005,335.839996,337.329987,331.143341,2267000
18/2/2021,334.48999,339.950012,332.839996,338.459991,332.252563,2393700
19/2/2021,338.440002,339,331,333.170013,327.059662,4095800
22/2/2021,330,344.119995,328.769989,340.660004,334.412262,4940300
23/2/2021,340.649994,354.279999,338.410004,350.420013,343.993256,6326600
24/2/2021,352.869995,368.790009,350.570007,367.320007,360.583313,7467400
25/2/2021,364.559998,367.320007,352.209991,354.570007,348.067139,5207500
26/2/2021,357.079987,359.390015,347.119995,353.850006,347.360352,4868500
1/3/2021,360.679993,366.450012,359.179993,362.899994,356.244385,4382900
2/3/2021,362,366.609985,359.339996,362.820007,356.165894,3559200
3/3/2021,360,365.429993,355.450012,360.25,353.643005,3692300
4/3/2021,360.100006,361.630005,344.679993,349.5,343.090118,4572000
5/3/2021,354.920013,361.790009,346.420013,360.880005,354.261414,4643200
8/3/2021,362.399994,382.459991,361.790009,371.329987,364.519775,7213300
9/3/2021,375,387.320007,372.720001,376.519989,369.614563,5832800
10/3/2021,376.600006,384,373,381.700012,374.699585,4509500
11/3/2021,385.5,389.5,382.600006,384.380005,377.330444,3729700
12/3/2021,381.140015,383.929993,379.23999,382.709991,375.691101,2467500
15/3/2021,383.309998,387.859985,378.640015,381.76001,374.758453,4216200
16/3/2021,382.700012,385.279999,378.690002,382.380005,375.367126,3445100
17/3/2021,381.850006,385.100006,375.869995,378.679993,371.735016,3240900
18/3/2021,375.029999,375.480011,365.040009,367,360.269165,7205200
19/3/2021,364.799988,366.279999,350.140015,356.51001,349.971558,12224300
22/3/2021,355.940002,361.649994,354,358.399994,351.826874,4140400
23/3/2021,359.299988,359.299988,353.51001,355.269989,348.754272,3756300
24/3/2021,357.079987,364.98999,356,359.649994,353.053986,3550000
25/3/2021,358.01001,359.470001,354.149994,358.359985,351.787628,2961800
26/3/2021,359.929993,366.609985,357.26001,366.140015,359.424957,2741200
29/3/2021,364.23999,365.350006,358.609985,362.910004,356.254211,4054900
30/3/2021,360.779999,364.570007,357.100006,358.200012,351.630646,2885800
31/3/2021,359.589996,361.5,355.779999,356.049988,349.519989,4372600
1/4/2021,357.040009,363.399994,355.23999,363.299988,356.636993,3701800
5/4/2021,366.799988,370.519989,364.339996,368.320007,361.565033,2180300
6/4/2021,364.899994,370.75,362.5,369.570007,362.792053,2661900
7/4/2021,369.140015,373.959991,369,371.079987,364.274292,2958300
8/4/2021,373,379.309998,372.75,377.73999,371.252411,3528400
9/4/2021,376.079987,380.350006,374.440002,380.079987,373.552216,2429300
12/4/2021,378.079987,380.940002,376.179993,379.839996,373.316345,2896600
13/4/2021,379.059998,380.100006,376.799988,378.130005,371.635742,2652800
14/4/2021,377,380.950012,375.600006,378.320007,371.82251,2317400
15/4/2021,381.170013,387.369995,380.970001,386.48999,379.852142,2942200
16/4/2021,389,389.100006,383.670013,386.170013,379.537659,2725500
19/4/2021,384.899994,387.73999,381.320007,382.160004,375.596497,3360900
20/4/2021,380.190002,381.309998,373.559998,376.630005,370.161469,3135900
21/4/2021,378.589996,384.100006,376.670013,383.100006,376.520416,2466300
22/4/2021,383.079987,389.5,381.98999,383.359985,376.775909,3713700
23/4/2021,384.350006,389.880005,383.459991,387.059998,380.412384,2294800
26/4/2021,387.829987,392.940002,387.100006,387.470001,380.815369,2255000
27/4/2021,388.220001,390.429993,386.140015,389.070007,382.387878,2270000
28/4/2021,390.700012,401.5,390.700012,395.649994,388.854767,4065300
29/4/2021,391.5,392.390015,383.809998,388.950012,382.269928,4637100
30/4/2021,382.859985,385,375.609985,382.059998,375.49823,4043200
3/5/2021,385.470001,386.869995,376.850006,379.399994,372.88385,3344100
4/5/2021,377.070007,378.209991,371.579987,375.910004,369.453888,3321200
5/5/2021,377.929993,379.640015,368.029999,369.140015,362.80011,2993900
6/5/2021,371.140015,375.730011,365.700012,375.480011,369.03125,3787300
7/5/2021,377.26001,378.640015,373.559998,375.399994,368.952637,2935900
10/5/2021,375.790009,376,365.410004,366.339996,360.048218,3193700
11/5/2021,361.01001,368.929993,359.269989,367.609985,361.296387,3073100
12/5/2021,364.75,365.380005,355.640015,356.619995,350.495117,3293200
13/5/2021,359.329987,362.839996,357.920013,360.019989,353.836731,2626000
14/5/2021,363.029999,364.709991,361.48999,363.910004,357.659973,2959700
17/5/2021,362.299988,364.059998,358.059998,363.299988,357.060394,2511600
18/5/2021,367,369.839996,362.880005,363.070007,356.83432,3421200
19/5/2021,357.329987,361.149994,355.369995,360.980011,354.780212,3577900
20/5/2021,362.940002,369.410004,362.48999,367.700012,361.384857,4087500
21/5/2021,369.140015,372.529999,367.459991,367.600006,361.286591,2708700
24/5/2021,370.079987,373.73999,369.640015,372.380005,365.984528,2351500
25/5/2021,373.130005,373.75,366.820007,367.220001,360.913086,3916300
26/5/2021,369,369.910004,362.049988,362.649994,356.42157,3101900
27/5/2021,364.549988,366.399994,360.540009,362,355.782684,5416300
28/5/2021,363.5,365.410004,360.420013,360.579987,354.387146,3624300
1/6/2021,364.480011,365.399994,359.540009,359.790009,353.610718,3119700
2/6/2021,363.529999,371.170013,362.880005,366.850006,360.549377,3531000
3/6/2021,363.359985,366.690002,361.730011,361.820007,355.605835,2605900
4/6/2021,364.309998,366.630005,363.700012,366.019989,359.733734,2295200
7/6/2021,367.799988,371.350006,363.279999,364.079987,357.827026,2133400
8/6/2021,365,367.679993,363.230011,365.26001,358.986847,3224200
9/6/2021,366.940002,369.320007,363.329987,363.329987,357.089905,2520900
10/6/2021,364.690002,365.640015,361.959991,364.299988,358.043243,2460200
11/6/2021,365.540009,366.850006,363.799988,365.5,359.222656,2708300
14/6/2021,366,366.630005,362.100006,366.519989,360.225067,2515300
15/6/2021,367.339996,368.75,362.73999,368.119995,361.797668,3562500
16/6/2021,369.380005,369.380005,361.299988,363.820007,357.571503,3081000
17/6/2021,363.5,369.149994,361.230011,367.290009,360.981903,3824900
18/6/2021,362.119995,370.380005,362,367.420013,361.10968,5009400
21/6/2021,368.619995,376.450012,366.200012,373.089996,366.682281,3094600
22/6/2021,373.98999,378.76001,372.019989,378.040009,371.547302,3582700
23/6/2021,378,378.720001,374.290009,375.140015,368.697083,2241800
24/6/2021,379,380.059998,372.899994,374.75,368.313751,2788200
25/6/2021,375.450012,379.649994,373.329987,379.609985,373.090271,3983900
28/6/2021,380.920013,380.920013,365.119995,367.679993,361.365112,4800300
29/6/2021,369.01001,371.390015,367.910004,368,361.679688,3394300
30/6/2021,367.950012,370.170013,364.269989,365.089996,358.819611,2884900
1/7/2021,366.049988,371.209991,365.600006,370.709991,364.343109,3108500
2/7/2021,372.690002,375.48999,372.149994,375.029999,368.588867,2786500
6/7/2021,376.649994,378.23999,371.5,376.119995,369.660187,2740500
7/7/2021,376.790009,378.149994,372.450012,373.920013,367.498016,3176600
8/7/2021,367.5,370.589996,365.649994,370.190002,364.260773,2809000
9/7/2021,371.850006,373.480011,369.890015,372.940002,366.966644,2404800
12/7/2021,375,376.070007,372.079987,375.559998,369.544678,2648300
13/7/2021,375.549988,386.640015,375.549988,383.709991,377.564178,5161000
14/7/2021,382.980011,391.630005,382.980011,390.799988,384.540588,4140500
15/7/2021,390.140015,393.299988,387.450012,390.230011,383.979706,3773000
16/7/2021,393.149994,393.459991,385.329987,387.119995,380.919525,2706500
19/7/2021,378,378.600006,363.369995,365.450012,359.596649,6814400
20/7/2021,367,376.600006,365.269989,374.390015,368.393433,3542200
21/7/2021,376.029999,380.899994,375.049988,380.059998,373.972626,2393100
22/7/2021,380.299988,382.859985,377.049988,382.160004,376.03894,4180300
23/7/2021,385.089996,394.5,385.089996,393.26001,386.961212,3720300
26/7/2021,391.670013,392.890015,388.269989,392.799988,386.508575,2285800
27/7/2021,390,395.279999,385.890015,390.269989,384.019043,2783800
28/7/2021,391.619995,391.730011,382.329987,383.440002,377.298492,3372600
29/7/2021,387.5,394.73999,387.5,388.809998,382.582458,3774000
30/7/2021,389,389,383.079987,385.940002,379.758484,2533300
2/8/2021,389.299988,389.980011,373.799988,375.26001,369.249481,3430300
3/8/2021,376.660004,376.670013,359.570007,367.600006,361.712189,6328500
4/8/2021,367.279999,369.26001,363.429993,368.01001,362.115662,3203200
5/8/2021,368.200012,371.959991,367,371.940002,365.982697,2562400
6/8/2021,371.420013,375.5,371,374.529999,368.531219,2038500
9/8/2021,374.190002,374.5,368.890015,370.679993,364.742828,2400800
10/8/2021,372.290009,372.75,364.109985,367.839996,361.948334,3225000
11/8/2021,368.549988,369.959991,363.75,364.23999,358.405975,3267700
12/8/2021,362.570007,363.220001,357.850006,361.980011,356.18219,3802900
13/8/2021,362.26001,363.5,360.630005,362.75,356.93985,2304600
16/8/2021,360.5,363.809998,356.619995,363.559998,357.736938,2937300
17/8/2021,362,364.459991,359.790009,363.230011,357.412231,2812800
18/8/2021,361.179993,365.679993,360.589996,360.950012,355.168762,2774500
19/8/2021,356.899994,360.140015,354.720001,357.309998,351.587006,2727900
20/8/2021,357.359985,358.320007,353.329987,354.98999,349.304199,4135900
23/8/2021,357.470001,362.23999,356.75,361.01001,355.227753,3537900
24/8/2021,363.029999,366.100006,361.470001,361.779999,355.985382,3032000
25/8/2021,361.959991,362.399994,358.5,359.100006,353.348358,2340400
26/8/2021,358,358.200012,351.799988,352.859985,347.208252,3946300
27/8/2021,352.459991,356.5,351.649994,355.730011,350.032349,3698300
30/8/2021,354.799988,358.040009,352.25,353.049988,347.395203,4032100
31/8/2021,352.940002,355.220001,344.679993,346.230011,340.684448,6780400
1/9/2021,347.380005,352.049988,347.299988,349.570007,343.970947,4499600
2/9/2021,350.51001,350.540009,339.329987,341.279999,335.813782,7412000
3/9/2021,339.929993,344.140015,338.929993,340.230011,334.780579,5171000
7/9/2021,344.890015,348,343.019989,344.709991,339.188782,4764300
8/9/2021,345,352,345,351.040009,345.417389,5054500
9/9/2021,350.709991,353.640015,349.920013,351.410004,345.781555,3716200
10/9/2021,354.929993,355,347.019989,347.390015,341.825928,3437700
13/9/2021,350,351.98999,346.359985,347.820007,342.249023,3234200
14/9/2021,349.679993,349.880005,345.25,345.799988,340.261322,3281900
15/9/2021,347,347.529999,342.76001,344.75,339.22818,3833500
16/9/2021,345.410004,347.679993,344.690002,346.309998,340.763184,3771100
17/9/2021,344,346,340.769989,343.040009,337.545563,5527500
20/9/2021,338.320007,341.109985,335.619995,339.690002,334.249237,3956600
21/9/2021,342.200012,343.179993,337.279999,337.380005,331.976227,2967300
22/9/2021,339.299988,343.869995,338.540009,343.410004,337.909668,3238800
23/9/2021,345.73999,354.790009,345.200012,354.070007,348.398895,4783200
24/9/2021,354.029999,359.929993,352.76001,358.160004,352.423431,3306200
27/9/2021,357.049988,362.589996,355.160004,356.769989,351.055664,4158000
28/9/2021,355.5,356,349.049988,351.179993,345.555145,3266900
29/9/2021,352.809998,357.179993,352.410004,353.190002,347.53299,2808800
30/9/2021,354.73999,356,347.399994,347.679993,342.111298,4393300
1/10/2021,349.829987,363.179993,347.160004,360.179993,354.411041,5227300
4/10/2021,359.929993,360.649994,339.339996,344.200012,338.686981,7901500
5/10/2021,347.559998,348.570007,342.929993,343.209991,337.712799,4724100
6/10/2021,340.01001,348.880005,339.109985,348.690002,343.105072,3712000
7/10/2021,349,357.899994,349,353.910004,348.681427,3209200
8/10/2021,356,360.369995,354.209991,354.959991,349.715912,2336700
11/10/2021,353.950012,354.880005,346.899994,347.149994,342.021301,2769800
12/10/2021,348.649994,350,344.619995,345.339996,340.238098,3042900
13/10/2021,346.25,349.5,336.980011,342.350006,337.292236,3755700
14/10/2021,343.839996,345.809998,340.829987,344.579987,339.489288,4083800
15/10/2021,349,356.609985,347.73999,356,350.740601,4053600
18/10/2021,353.959991,359.940002,350.230011,358.440002,353.144501,3280900
19/10/2021,358.399994,362.290009,357.609985,362.100006,356.750458,2835400
20/10/2021,361.700012,362.48999,356,356.769989,351.499176,2796200
21/10/2021,354.600006,356.380005,347.269989,356.209991,350.947479,2516300
22/10/2021,356.679993,361.640015,354.899994,358.670013,353.371155,2774400
25/10/2021,362.459991,364.299988,358.790009,360.859985,355.528748,2447900
26/10/2021,363.380005,367.350006,356.809998,357.320007,352.041107,3320100
27/10/2021,348,351.119995,333.799988,335.720001,330.760193,9652700
28/10/2021,344.170013,350.48999,328.869995,333.029999,328.109955,9505100
29/10/2021,331.23999,338.149994,331.109985,335.519989,330.56311,5843700
1/11/2021,335.25,340.899994,332.880005,334.049988,329.114868,5126200
2/11/2021,335.130005,335.769989,326.700012,328.480011,323.627197,5375300
3/11/2021,328.5,329.579987,323.339996,329.429993,324.563141,3952500
4/11/2021,331.070007,338.630005,329.329987,335.429993,330.474487,4819500
5/11/2021,342.440002,350.160004,341,348.790009,343.637115,7201500
8/11/2021,348.01001,353.149994,347.660004,349.670013,344.50412,3862200
9/11/2021,350,350.200012,339.649994,344.649994,339.558289,4247800
10/11/2021,350.100006,359.619995,349.5,357.940002,352.651947,6337100
11/11/2021,358.380005,359.640015,352.570007,354.339996,349.105072,4472200
12/11/2021,356.059998,363.839996,355.929993,363.5,358.129791,4724200
15/11/2021,365.140015,371.130005,360.660004,361.359985,356.021362,4693200
16/11/2021,364.769989,371.070007,362,369.559998,364.100281,4969000
17/11/2021,359.579987,368,351.220001,359.170013,353.863739,11727300
18/11/2021,360.730011,362.480011,344.579987,348.220001,343.07547,6533700
19/11/2021,346,346.649994,339.130005,339.720001,334.701111,6954800
22/11/2021,339.799988,341.480011,319.76001,321.299988,316.553192,11378200
23/11/2021,324.959991,329.690002,321.690002,329,324.139496,7116200
24/11/2021,326.950012,340.359985,325.019989,340,334.976959,6414400
26/11/2021,321.579987,326.869995,319,324.170013,319.38089,6613900
29/11/2021,330.01001,331.820007,318.25,323.01001,318.238007,6362200
30/11/2021,318,320.76001,310.109985,314.920013,310.267487,10237600
1/12/2021,320.779999,322.019989,306,306.279999,301.755157,8008800
2/12/2021,309.589996,322.200012,308.98999,320.200012,315.469482,6717600
3/12/2021,320.23999,322.690002,314,322.109985,317.351227,4732900
6/12/2021,324.75,336.76001,322,333.329987,328.405487,6055000
7/12/2021,337.299988,342.420013,337.299988,339.51001,334.494171,4939500
8/12/2021,339.230011,344.029999,334.100006,342.339996,337.28244,4226900
9/12/2021,340.049988,346.529999,339.01001,344.519989,339.430176,3389600
10/12/2021,347,350.25,344.829987,349.920013,344.750427,3405900
13/12/2021,349.190002,349.529999,340.329987,345.309998,340.208527,4358300
14/12/2021,345.320007,348.209991,337.859985,340.549988,335.51886,4518500
15/12/2021,340,346.589996,335.529999,346.350006,341.233124,4918700
16/12/2021,351.700012,353.769989,345.119995,352.920013,347.706085,5369900
17/12/2021,349.190002,352.790009,344.119995,349.309998,344.149414,5898200
20/12/2021,341.23999,343.529999,336.230011,337.019989,332.040985,5013900
21/12/2021,340.329987,352,339.369995,350.73999,345.558289,3105100
22/12/2021,346.579987,358.619995,346.579987,357.480011,352.198761,3456400
23/12/2021,357.540009,362.470001,355,360.579987,355.25296,2627000
27/12/2021,360,361.079987,355.600006,360.309998,354.986908,2677100
28/12/2021,358.790009,364.140015,358.410004,360.779999,355.450012,1920100
29/12/2021,361.779999,363.149994,360.190002,361.290009,355.952393,1535200
30/12/2021,362,364.649994,359.109985,360.98999,355.65686,1558000
31/12/2021,357.950012,363.380005,356.779999,359.320007,354.011566,1984000
3/1/2022,359.790009,372.320007,359.25,370.950012,365.469788,4708200
4/1/2022,371.98999,382.399994,371.649994,375.390015,369.844177,6854500
5/1/2022,374,382.5,372.51001,373.899994,368.376099,5976600
6/1/2022,368.690002,374.220001,366.5,370,365.012146,4781100
7/1/2022,366.390015,371.790009,364.109985,369.649994,364.666809,4551200
10/1/2022,370.910004,370.910004,348.769989,363.910004,359.004272,6009300
11/1/2022,363.529999,368.059998,356.089996,366.290009,361.352142,4131200
12/1/2022,368.940002,372.119995,367.070007,367.309998,362.358337,5783100
13/1/2022,368.609985,377.679993,367.880005,369.519989,364.538605,3892900
14/1/2022,364.320007,374.779999,364.149994,372.140015,367.12326,4029900
18/1/2022,370.790009,372.140015,365.200012,366.299988,361.36203,4933900
19/1/2022,362.410004,369.299988,359.709991,360.730011,355.867126,4464800
20/1/2022,361.829987,373.070007,361.670013,364,359.092987,5043200
21/1/2022,362.5,368.130005,354.109985,355.079987,350.293213,4867100
24/1/2022,342.570007,350.100006,330.589996,349.420013,344.709595,7472800
25/1/2022,343.320007,347.040009,333.390015,338.76001,334.193237,6994400
26/1/2022,343.359985,354.769989,341.25,344.660004,340.013702,7438600
27/1/2022,349.079987,359.630005,334.329987,350.529999,345.804596,8416100
28/1/2022,359.049988,382.769989,355.380005,382.51001,377.353455,8813400
31/1/2022,378.679993,386.549988,376.290009,386.380005,381.171356,6345200
1/2/2022,385.76001,395.5,382.420013,392.059998,386.77475,5841100
2/2/2022,389.290009,399.920013,382.75,396.75,391.401489,6115000
3/2/2022,388.540009,392.940002,386.48999,390.070007,384.811523,4209200
4/2/2022,387.570007,388.149994,376.410004,382.200012,377.047668,6045400
7/2/2022,382.200012,382.399994,373.309998,376.130005,371.059479,4767500
8/2/2022,377.540009,379.769989,370.540009,374.369995,369.323212,5825300
9/2/2022,385.600006,388.450012,380.600006,381.369995,376.228851,5492800
10/2/2022,371.720001,380,370.559998,374.390015,369.342957,3995000
11/2/2022,377.859985,380.899994,367.640015,369.769989,364.785187,4345600
14/2/2022,368.820007,377.290009,366.76001,374.160004,369.116028,3678400
15/2/2022,374.579987,383.070007,373.399994,381.540009,376.396545,5800400
16/2/2022,379.959991,385,376.779999,382.929993,377.767761,3424800
17/2/2022,378.600006,381.290009,372.170013,373.700012,368.662231,3972500
18/2/2022,374.51001,374.809998,369,369.950012,364.962799,4083800
22/2/2022,365,374.320007,363.799988,368.290009,363.325165,3897900
23/2/2022,371.970001,373.559998,360.130005,361.230011,356.360382,3802500
24/2/2022,345.940002,370.540009,341.309998,369.380005,364.400482,7425000
25/2/2022,367.220001,372.589996,361.700012,369.089996,364.11438,3817900
28/2/2022,362.190002,365.359985,355.660004,360.820007,355.955872,4952400
1/3/2022,357.850006,361.579987,341.220001,344.480011,339.836121,5894200
2/3/2022,342.959991,348.320007,338.690002,344.089996,339.451385,4997900
3/3/2022,347.630005,349.5,340.700012,340.98999,336.393188,3975900
4/3/2022,336.899994,338.829987,324,330.76001,326.301086,4670900
7/3/2022,329.579987,329.799988,312.109985,312.920013,308.701599,6874300
8/3/2022,311.390015,324.730011,305.609985,314.329987,310.09259,5048200
9/3/2022,323.149994,329.450012,321.109985,328.130005,323.706543,4015900
10/3/2022,321.940002,326.119995,319.75,324.589996,320.214264,3771300
11/3/2022,330.029999,330.970001,324.029999,324.790009,320.411591,2987700
14/3/2022,329.100006,336.880005,327.26001,328.589996,324.16037,4122700
15/3/2022,332.420013,338.380005,331.209991,335,330.483978,3738900
16/3/2022,341.98999,350.940002,336.679993,344.679993,340.033417,4340800
17/3/2022,341.600006,346.880005,339.75,346.440002,341.769775,3244200
18/3/2022,346.700012,352.73999,342.48999,350.089996,345.370514,6790800
21/3/2022,346.019989,350,342.48999,345.579987,340.921326,6053800
22/3/2022,346.779999,353.929993,345.51001,349.529999,344.818054,4669900
23/3/2022,343.399994,346.730011,341.75,342.179993,337.567139,2527800
24/3/2022,342.25,349.450012,340.700012,349.350006,344.640503,2482700
25/3/2022,350.410004,351.540009,345.649994,349.019989,344.314911,2173800
28/3/2022,348.51001,350.559998,343.529999,350.48999,345.765106,3134600
29/3/2022,358.720001,370.76001,357.100006,367.549988,362.595093,5512400
30/3/2022,364.01001,368.279999,359.619995,362.23999,357.356781,2614200
31/3/2022,359.579987,364.119995,357.359985,357.380005,352.562225,4095700
1/4/2022,359.220001,367.890015,358.170013,363.970001,359.063446,3806800
4/4/2022,364.25,369.76001,363.149994,366.910004,361.963745,3027200
5/4/2022,363.309998,367.630005,361.929993,363.320007,358.42218,2215900
6/4/2022,356.470001,357.089996,349.579987,353.549988,348.783844,3864500
7/4/2022,351.179993,352.899994,345.809998,349.549988,345.316345,2848500
8/4/2022,347.299988,355.890015,345.649994,352.269989,348.003418,2235100
11/4/2022,350.640015,351.5,345.820007,347.369995,343.162811,1809200
12/4/2022,350,354.480011,344.480011,345.799988,341.611786,4038500
13/4/2022,344.410004,357,342.869995,355.140015,350.838654,3048500
14/4/2022,357.179993,362.950012,356.869995,357.820007,353.486206,3358900
18/4/2022,353.98999,360.76001,353.220001,356.799988,352.478546,1871400
19/4/2022,356.809998,364.670013,356.070007,363.869995,359.462891,2999300
20/4/2022,366.660004,371.890015,363.869995,365.290009,360.865753,3377300
21/4/2022,369.480011,375.220001,363.459991,364.440002,360.026062,3605300
22/4/2022,360.5,362.100006,350.609985,351.179993,346.926636,2968800
25/4/2022,349.279999,355.059998,347.149994,354.600006,350.305267,3380400
26/4/2022,347.940002,350.059998,343.579987,344.109985,339.94223,3116400
27/4/2022,357,373.73999,356,361.570007,357.190796,5702300
28/4/2022,369.130005,381.970001,368.790009,378.829987,374.241699,6843300
29/4/2022,372.049988,377.119995,361.75,363.380005,358.978912,4741800
2/5/2022,363,364.929993,350.589996,359.040009,354.691437,3903800
3/5/2022,361.589996,363.440002,353.440002,357.790009,353.456604,2686900
4/5/2022,359.369995,369.23999,353.660004,368.519989,364.056641,3346600
5/5/2022,362.100006,367.769989,349.029999,353.369995,349.090118,3424800
6/5/2022,346.25,351.26001,340.779999,347.119995,342.915833,3635200
9/5/2022,341,342.390015,324.890015,327.98999,324.017487,5777400
10/5/2022,332.309998,333.679993,323.049988,325.329987,321.389709,5003500
11/5/2022,325.480011,331,318.549988,325.869995,321.923157,4263900
12/5/2022,321.769989,325.579987,312.769989,321.23999,317.349243,3891500
13/5/2022,327.670013,335.230011,326.089996,332.799988,328.769226,3536000
16/5/2022,328.540009,333.549988,325.029999,329.730011,325.73645,2062300
17/5/2022,340.109985,341.179993,332.529999,338.859985,334.755829,2802300
18/5/2022,333.619995,341.600006,333.559998,335.899994,331.831696,4521400
19/5/2022,330,336.209991,324.429993,332.220001,328.196259,4380700
20/5/2022,335.700012,339.609985,327.690002,336.179993,332.108307,3428700
23/5/2022,339.029999,351.299988,338.959991,348.429993,344.209961,3420800
24/5/2022,343.890015,344,335.980011,340.690002,336.56369,2561500
25/5/2022,340.579987,347.73999,339.209991,344.76001,340.584442,3033400
26/5/2022,348,353.25,346.01001,349.890015,345.652252,2817400
27/5/2022,353.390015,357.790009,352.109985,357.779999,353.446716,2658700
31/5/2022,353.089996,360.970001,351.140015,357.869995,353.535614,3873800
1/6/2022,358.200012,364.440002,354.850006,357.059998,352.735413,2190000
2/6/2022,360.48999,365.049988,357.76001,363.079987,358.682495,2484200
3/6/2022,359.480011,360.950012,355.769989,357.820007,353.486206,2076600
6/6/2022,362,368.309998,358.529999,360.140015,355.778137,2196100
7/6/2022,356.929993,364.480011,356.329987,364.019989,359.611115,2158800
8/6/2022,365,367.119995,360.980011,362.329987,357.941559,1709600
9/6/2022,359.76001,362.209991,348.940002,349,344.773041,2250600
10/6/2022,341.329987,344.309998,334.600006,334.75,330.695648,3300500
13/6/2022,322,330.899994,317.920013,319.73999,315.867401,4825100
14/6/2022,320.100006,324,319.660004,322.140015,318.238403,2788400
15/6/2022,327.410004,330.630005,319.429993,325.390015,321.449036,2357800
16/6/2022,316.089996,316.450012,305.079987,308.779999,305.040192,4528500
17/6/2022,307,314.140015,303.649994,310.690002,306.927063,6235300
21/6/2022,316.049988,320.230011,314.880005,317.399994,313.555786,3193700
22/6/2022,313.470001,319.040009,311.359985,316.149994,312.320862,2671500
23/6/2022,318.899994,319.980011,313.540009,316.76001,312.923523,2387600
24/6/2022,319.220001,330.809998,319.220001,330.5,326.49707,4318900
27/6/2022,331.970001,331.970001,327.119995,328.829987,324.84729,2810800
28/6/2022,332.700012,337.149994,318.119995,318.290009,314.434998,3394200
29/6/2022,319.109985,326.109985,318.410004,322.589996,318.682922,3779500
30/6/2022,315.299988,318.290009,309.690002,315.480011,311.659088,3411500
1/7/2022,314.100006,318.940002,311.309998,318.23999,314.38559,2287700
5/7/2022,313.079987,320.309998,309.459991,319.26001,315.39325,2112100
6/7/2022,319,322.359985,315.720001,320.170013,316.292236,2219200
7/7/2022,322.350006,324.859985,319.519989,324.070007,320.635681,2202100
8/7/2022,322.779999,324.980011,319.350006,323.059998,319.636414,1662100
11/7/2022,319.380005,326.220001,319.149994,324.190002,320.754456,2073800
12/7/2022,320.209991,327.359985,320.209991,322.859985,319.438507,2761500
13/7/2022,315.950012,324.929993,313.809998,323.369995,319.943146,2442600
14/7/2022,316.160004,327.579987,315.390015,325.029999,321.58551,2743900
15/7/2022,333.630005,335.570007,329.76001,332.570007,329.045654,3387400
18/7/2022,335.5,337.51001,329.790009,331.01001,327.502136,2468500
19/7/2022,331.779999,342.01001,331.779999,340.380005,336.772858,2689800
20/7/2022,340.380005,343.309998,336.290009,341.269989,337.653381,2563600
21/7/2022,341.869995,347.230011,340.059998,346.920013,343.24353,2230800
22/7/2022,348.880005,351.089996,340.399994,343.880005,340.235748,2253000
25/7/2022,344.450012,345.540009,340.109985,344.209991,340.562256,2180100
26/7/2022,342.649994,344.630005,339.299988,341.279999,337.6633,2254200
27/7/2022,343.01001,348.920013,331.23999,343.269989,339.632233,4580300
28/7/2022,348,353.26001,340.619995,352.450012,348.714966,3635500
29/7/2022,354.130005,356.799988,349.959991,353.790009,350.040741,3176800
1/8/2022,347.809998,354.839996,345.660004,350.540009,346.825195,2289400
2/8/2022,347.079987,351.149994,343.980011,349.01001,345.311432,2878800
3/8/2022,350,356.480011,348.540009,354.130005,350.377136,2921200
4/8/2022,354.670013,358.609985,349.649994,356.070007,352.296539,2339500
5/8/2022,350.399994,357.829987,350.399994,357.51001,353.721283,1848700
8/8/2022,359,359,349.890015,352.160004,348.42804,2477600
9/8/2022,350.399994,351.119995,345.350006,346.540009,342.867554,2467400
10/8/2022,354.339996,354.549988,351.049988,353.380005,349.635101,2443700
11/8/2022,355.850006,355.850006,350.350006,350.579987,346.864746,2609400
12/8/2022,354.73999,355.450012,350.26001,354.269989,350.515625,2514200
15/8/2022,352.329987,361.950012,350.820007,359.950012,356.135406,2526300
16/8/2022,354.269989,360,353.100006,359.25,355.442841,2448700
17/8/2022,353.5,356.959991,351.75,355.329987,351.564392,2439900
18/8/2022,354.320007,359.519989,353.570007,357.359985,353.572876,1934900
19/8/2022,356.630005,356.769989,353.559998,354.279999,350.525513,1740700
22/8/2022,350,351,344.279999,345.51001,341.848511,2312400
23/8/2022,342.690002,345.209991,339.369995,340.890015,337.277435,2240700
24/8/2022,340.179993,342.290009,338.350006,339.709991,336.109894,2218400
25/8/2022,340,345.130005,337.320007,344.670013,341.017395,2228500
26/8/2022,345.049988,345.640015,331.700012,331.959991,328.442047,1925000
29/8/2022,329.98999,332.809998,327.769989,329.350006,325.859772,2308200
30/8/2022,331,332.970001,325.570007,327.809998,324.33606,2618900
31/8/2022,328.290009,331.179993,324.279999,324.369995,320.932495,3129000
1/9/2022,323.809998,325.609985,319.209991,325.25,321.803162,2493200
2/9/2022,329.410004,329.670013,320.529999,322.559998,319.141663,1936800
6/9/2022,322.5,326.98999,320.559998,324.079987,320.645569,2043400
7/9/2022,324.079987,329.200012,322.049988,328.619995,325.137451,1998300
8/9/2022,324.529999,330.290009,323.480011,330.070007,326.572113,2114000
9/9/2022,330.540009,337.019989,330.149994,335.850006,332.290863,1815700
12/9/2022,338.089996,339.480011,335.940002,338.420013,334.833649,2097800
13/9/2022,330,332.799988,324.579987,325.440002,321.991119,2316900
